Year,GEO ID,State,State Abbreviation,County Name,"New Diagnoses
Cases","New Diagnoses
Rate","New Diagnoses
Rate Stability","New Diagnoses
Male Rate","New Diagnoses
Male Rate Stability","New Diagnoses
Male Cases","New Diagnoses
Female Rate","New Diagnoses
Female Rate
Stability","New Diagnoses
Female Cases","New Diagnoses
Black Rate","New Diagnoses
Black Rate Stability","New Diagnoses
Black Cases","New Diagnoses
White Rate","New Diagnoses
White Rate Stability","New Diagnoses
White Cases","New Diagnoses
Hispanic Rate","New Diagnoses
Hispanic Rate
Stability","New Diagnoses
Hispanic Cases","New Diagnoses
Asian Rate","New Diagnoses
Asian Rate Stability","New Diagnoses
Asian Cases","New Diagnoses
American
Indian/Alaska
Native Rate","New Diagnoses
American
Indian/Alaska
Native Rate
Stability","New Diagnoses
American
Indian/Alaska
Native Cases","New Diagnoses
Multiple Races Rate","New Diagnoses
Multiple Races Rate
Stability","New Diagnoses
Multiple Races
Cases","New Diagnoses
Native
Hawaiian/Other
Pacific Islander
Rate","New Diagnoses
Native
Hawaiian/Other
Pacific Islander
Rate Stability","New Diagnoses
Native
Hawaiian/Other
Pacific Islander
Cases","New Diagnoses
Age 13-24 Rate","New Diagnoses
Age 13-24 Rate
Stability","New Diagnoses
Age 13-24 Cases","New Diagnoses
Age 25-34 Rate","New Diagnoses
Age 25-34 Rate
Stability","New Diagnoses
Age 25-34 Cases","New Diagnoses
Age 35-44 Rate","New Diagnoses
Age 35-44 Rate
Stability","New Diagnoses
Age 35-44 Cases","New Diagnoses
Age 45-54 Rate","New Diagnoses
Age 45-54 Rate
Stability","New Diagnoses
Age 45-54 Cases","New Diagnoses
Age 55-64 Rate","New Diagnoses
Age 55-64 Rate
Stability","New Diagnoses
Age 55-64 Cases","New Diagnoses
Age 65+ Rate","New Diagnoses
Age 65+ Rate
Stability","New Diagnoses
Age 65+ Cases","New Diagnoses
Heterosexual
Contact Percent","New Diagnoses
Heterosexual
Contact Cases","New Diagnoses IDU
Percent","New Diagnoses IDU
Cases","New Diagnoses
Other Transmission
Category Percent","New Diagnoses
Other Transmission
Category Cases","New Diagnoses
MSM Rate","New Diagnoses
MSM Percent","New Diagnoses
MSM Cases","New Diagnoses
MSM/IDU Percent","New Diagnoses
MSM/IDU Cases","New Diagnoses
Male and MSM
Percent","New Diagnoses
Male and MSM
Cases","New Diagnoses
Male and IDU
Percent","New Diagnoses
Male and IDU
Cases","New Diagnoses
Male and MSM/IDU
Percent","New Diagnoses
Male and MSM/IDU
Cases","New Diagnoses
Male and
Heterosexual
Contact Percent","New Diagnoses
Male and
Heterosexual
Contact Cases","New Diagnoses
Male and Other
Transmission
Category Percent","New Diagnoses
Male and Other
Transmission
Category Cases","New Diagnoses
Female and IDU
Percent","New Diagnoses
Female and IDU
Cases","New Diagnoses
Female and
Heterosexual
Contact Percent","New Diagnoses
Female and
Heterosexual
Contact Cases","New Diagnoses
Female and Other
Transmission
Category Percent","New Diagnoses
Female and Other
Transmission
Category Cases","Correctional
Facility Warning"
2023,2188,Alaska,AK,"Northwest Arctic
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2023,2195,Alaska,AK,Petersburg Borough,-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2023,2198,Alaska,AK,"Prince of
Wales-Hyder Census
Area",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2023,2220,Alaska,AK,"Sitka City and
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2023,2230,Alaska,AK,"Skagway
Municipality",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2023,2240,Alaska,AK,"Southeast Fairbanks
Census Area",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2023,2275,Alaska,AK,"Wrangell City and
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2023,2282,Alaska,AK,"Yakutat City and
Borough",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2023,2290,Alaska,AK,"Yukon-Koyukuk
Census Area",-4,-4,-9,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
2023,4001,Arizona,AZ,Apache County,12,22,Y,45,Y,12,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,29,N,11,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,0,0,0,0,0,1.1,100,12,0,0,100,12,0,0,0,0,0,0,0,0,-8,0,-8,0,-8,0,1
2023,4003,Arizona,AZ,Cochise County,8,8,N,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,4005,Arizona,AZ,Coconino County,10,8,N,16,N,10,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,40,N,8,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,0,-1,-1,0,0,0.9,90,9,-1,-1,90,9,-1,-1,-1,-1,0,0,0,0,-8,-1,-8,0,-8,0,0
2023,4007,Arizona,AZ,Gila County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,4009,Arizona,AZ,Graham County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,4011,Arizona,AZ,Greenlee County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,4012,Arizona,AZ,La Paz County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,4013,Arizona,AZ,Maricopa County,612,16,Y,27,Y,517,5,Y,95,54,Y,125,8,Y,180,23,Y,262,7,Y,13,35,Y,23,8.8,N,7,25,N,2,13,Y,99,32,Y,218,25,Y,154,15,Y,83,9,Y,49,1,N,9,15.5,95,6.2,38,0.8,5,0.6,73.2,448,4.2,26,86.7,448,3.9,20,5,26,4.1,21,0.2,1,18.9,18,77.9,74,3.2,3,0
2023,4015,Arizona,AZ,Mohave County,18,9,Y,-1,-9,-1,-1,-9,-1,-1,-9,-1,6,N,9,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,36,N,8,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,0,-1,-1,0,0,0.7,83.3,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,4017,Arizona,AZ,Navajo County,6,7,N,13,N,6,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,14,N,5,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,0,0,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-8,-1,-8,0,-8,0,1
2023,4019,Arizona,AZ,Pima County,137,15,Y,26,Y,116,5,Y,21,56,Y,19,9,Y,43,21,Y,67,13,N,4,9,N,2,11.5,N,2,0,-9,0,14,Y,26,32,Y,44,31,Y,39,11,Y,12,10,Y,12,2,N,4,17.5,24,7.3,10,0.7,1,0.7,70.1,96,5.1,7,82.8,96,4.3,5,6,7,6,7,0.9,1,23.8,5,76.2,16,0,0,0
2023,4021,Arizona,AZ,Pinal County,60,15,Y,25,Y,54,3,N,6,-1,-9,-1,6,Y,13,32,Y,37,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,10,N,7,31,Y,20,31,Y,20,16,N,9,-1,-9,-1,-1,-9,-1,25,15,-1,-1,0,0,0.4,70,42,-1,-1,77.8,42,-1,-1,-1,-1,18.5,10,0,0,-1,-1,83.3,5,0,0,1
2023,4023,Arizona,AZ,Santa Cruz County,8,20,N,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,21,N,7,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,85,N,5,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-1,0,0,0,0,2.6,87.5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,4025,Arizona,AZ,Yavapai County,17,8,Y,11,Y,12,4,N,5,-1,-9,-1,6,N,10,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,35,N,8,-1,-9,-1,21,N,5,-1,-9,-1,0,-9,0,-1,-1,29.4,5,0,0,0.4,47.1,8,-1,-1,66.7,8,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0
2023,4027,Arizona,AZ,Yuma County,33,19,Y,-1,-9,-1,-1,-9,-1,-1,-9,-1,12,N,7,23,Y,25,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,16,N,6,34,N,10,24,N,6,36,N,7,-1,-9,-1,-1,-9,-1,-1,-1,15.2,5,0,0,1.5,63.6,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,5001,Arkansas,AR,Arkansas County,5,37,N,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5003,Arkansas,AR,Ashley County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5005,Arkansas,AR,Baxter County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5007,Arkansas,AR,Benton County,21,8,Y,-1,-9,-1,-1,-9,-1,-1,-9,-1,7,Y,13,14,N,6,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,28,Y,13,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-1,0,0,0,0,0.7,85.7,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5009,Arkansas,AR,Boone County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5011,Arkansas,AR,Bradley County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,5013,Arkansas,AR,Calhoun County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5015,Arkansas,AR,Carroll County,7,29,N,57,N,7,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,0,-1,-1,0,0,5.9,71.4,5,-1,-1,71.4,5,-1,-1,-1,-1,0,0,0,0,-8,-1,-8,0,-8,0,0
2023,5017,Arkansas,AR,Chicot County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,5019,Arkansas,AR,Clark County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5021,Arkansas,AR,Clay County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,5023,Arkansas,AR,Cleburne County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5025,Arkansas,AR,Cleveland County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5027,Arkansas,AR,Columbia County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5029,Arkansas,AR,Conway County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5031,Arkansas,AR,Craighead County,17,18,Y,-1,-9,-1,-1,-9,-1,52,N,8,11,N,8,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,42,N,7,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,0,0,1.8,70.6,12,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5033,Arkansas,AR,Crawford County,5,10,N,20,N,5,0,-9,0,0,-9,0,12,N,5,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,0,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-8,-1,-8,0,-8,0,0
2023,5035,Arkansas,AR,Crittenden County,17,45,Y,57,N,10,34,N,7,58,Y,12,32,N,5,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,77,N,6,131,N,8,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,35.3,6,-1,-1,0,0,1.7,58.8,10,-1,-1,100,10,-1,-1,-1,-1,0,0,0,0,-1,-1,85.7,6,0,0,0
2023,5037,Arkansas,AR,Cross County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5039,Arkansas,AR,Dallas County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,5041,Arkansas,AR,Desha County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5043,Arkansas,AR,Drew County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5045,Arkansas,AR,Faulkner County,9,8,N,-1,-9,-1,-1,-9,-1,38,N,5,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5047,Arkansas,AR,Franklin County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5049,Arkansas,AR,Fulton County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,5051,Arkansas,AR,Garland County,11,13,N,-1,-9,-1,-1,-9,-1,-1,-9,-1,10,N,7,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,-1,-1,-1,-1,0,0,1.1,63.6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5053,Arkansas,AR,Grant County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5055,Arkansas,AR,Greene County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,5057,Arkansas,AR,Hempstead County,5,32,N,65,N,5,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,0,0,0,0,0,0,1.5,100,5,0,0,100,5,0,0,0,0,0,0,0,0,-8,0,-8,0,-8,0,0
